Certification Edition,CHPL ID,Listing Database ID,ONC-ACB Certification ID,Certification Date,Inactive As Of Date,Decertified As Of Date,Certification Status,ACB Name,Previous ACB Name,Developer Name,Developer Database ID,Vendor Street Address,Vendor City,Vendor State,Vendor Zip Code,Vendor Website,Self-developer,Vendor Contact Name,Vendor Contact Email,Vendor Contact Phone,Product Name,Product Database ID,Version,Version Database ID,Real World Testing Plans URL,Real World Testing Results URL,Total Surveillance Activities,Total Surveillance Non-conformities,Open Surveillance Non-conformities,Total Direct Review Activities,Total Direct Review Non-conformities,Open Direct Review Non-conformities,Medications,CPOE - Laboratory,CPOE - Diagnostic Imaging,Drug-Allergy Interaction,Demographics,Clinical Decision Support,Clinical Information Reconciliation and Incorporation,View Download and Transmit to 3rd Party,Transmission to Immunization Registries,Standardized API for Patient and Population Services
2015 Cures Update,15.07.05.2835.PROI.01.01.1.231027,11358,15.07.05.2835.PROI.01.01.1.231027,10/27/2023,,,Active,SLI Compliance,,"Professional Imaging, LLC",1836,1717 Rotary Drive,Humble,TX,77338,https://www.proimagetx.com/,Yes,Michael Goforth,mmgoforth@gmail.com,360-359-3690,PI EMR,3393,2,7806,https://www.proimagetx.com/ehr-real-world-testing-plan,https://www.proimagetx.com/ehr-real-world-testing-plan,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2015 Cures Update,15.04.04.3105.Your.PA.13.1.211203,10739,15.04.04.3105.Your.PA.13.1.211203,12/3/2021,,,Active,Drummond Group,,"MEDHOST Cloud Services, Inc.",2106,"6550 Carothers Parkway, Corporate 9, Suite 160",Franklin,TN,37067,https://www.medhost.com,Yes,Shawn Wiese,Shawn.Wiese@medhost.com,(615)761-1000,YourCareCommunity Patient Portal with YourCareEverywhere App,2775,V18,8408,https://www.medhost.com/about-us/regulatory-and-compliance/,https://www.medhost.com/about-us/regulatory-and-compliance/,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2015 Cures Update,15.04.04.1221.Mill.18.04.1.220101,10878,15.04.04.1221.Mill.18.04.1.220101,1/1/2022,,,Active,Drummond Group,,Cerner Corporation,222,"Innovations Campus, 8779 Hillcrest Road",Kansas City,MO,64138,https://www.oracle.com/health,No,Greg Thole,greg.thole@oracle.com,816-573-6569,Millennium (CQMs),3614,2018,8476,https://www.oracle.com/health/regulatory/certified-health-it/,https://www.oracle.com/health/regulatory/certified-health-it/,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.04.04.2834.Qual.15.00.0.181231,9902,15.04.04.2834.Qual.15.00.0.181231,12/31/2018,,,Active,Drummond Group,,Press Ganey Associates,1835,404 Columbia Place,South Bend,IN,46601,http://www.pressganey.com,No,Bill Caughron,bill.caughron@pressganey.com,(443)459 5180,Quality Performer Hospital eMeasures,1974,Version 1.5,7675,https://www.pressganey.com/products/clinical-excellence/quality-performer/certification,https://www.pressganey.com/products/clinical-excellence/quality-performer/certification,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.04.04.2931.MEDI.ON.01.1.220630,10933,15.04.04.2931.MEDI.ON.01.1.220630,6/30/2022,,,Active,Drummond Group,,"Medical Information Technology, Inc. (MEDITECH)",1932,7 Blue Hill River Road,Canton,MA,2021,https://www.meditech.com,No,John Kefalas,jkefalas@meditech.com,781-821-3000,MEDITECH 6.1 Oncology,1562,v6.15c,8529,https://home.meditech.com/en/d/regulatoryresources/pages/certification.htm,https://home.meditech.com/en/d/regulatoryresources/pages/certification.htm,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.05.05.2695.CLIN.02.01.1.221013,10998,15.05.05.2695.CLIN.02.01.1.221013,10/13/2022,,,Active,SLI Compliance,,"CliniComp, Intl.",1696,9655 Towne Centre Drive,San Diego,CA,92121 - 1964,http://www.clinicomp.com,No,Aparna Bala,Aparna.bala@clinicomp.com,858-546-8202,CliniComp|EHR,3546,213.03,8160,https://www.clinicomp.com/cehrt.html,https://www.clinicomp.com/cehrt.html,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2015 Cures Update,15.02.05.2614.TRIQ.01.01.1.211105,10709,15.02.05.2614.TRIQ.01.01.1.211105,11/5/2021,,,Active,SLI Compliance,,TRIARQ Practice Services,1615,424 East 4th Street Suite 300,Royal Oak,MI,48067,http://www.triarqhealth.com/,No,Milind Ghyar,milind@triarqhealth.com,(248) 283-8659,QSuite,2816,Manistee,7113,https://rwt.myqone.com/,https://rwt.myqone.com/,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2015 Cures Update,15.04.04.2513.Visi.05.00.1.190326,9969,15.04.04.2513.Visi.05.00.1.190326,3/26/2019,,,Active,Drummond Group,,"VisionTree Software, Inc.",1514,"8885 Rio San Diego Drive, Suite 220",San Diego,CA,92108,https://www.visiontree.com/,No,Martin Pellinat,mpellinat@visiontree.com,(619) 295-2800 x1000,VisionTree Optimal Care™ (VTOC),3467,5,7738,https://visiontree.com/macra-mips/,https://visiontree.com/macra-mips/,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2015 Cures Update,15.04.04.3123.dbMo.21.04.1.221216,11081,15.04.04.3123.dbMo.21.04.1.221216,12/16/2022,,,Active,Drummond Group,,Altera Digital Health Inc.,2124,"2429 Military Rd, Ste 300",Niagara Falls,NY,14304,https://www.alterahealth.com/,No,Wes Hassell,wes.hassell@alterahealth.com,919-329-1738,dbMotion,138,21.2 CU1,8662,https://www.alterahealth.com/legal/onc-reg-compliance/,https://www.alterahealth.com/legal/onc-reg-compliance/,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2015 Cures Update,15.02.05.1598.HEAL.01.03.0.220117,10793,15.02.05.1598.HEAL.01.03.0.220117,1/17/2022,,,Active,SLI Compliance,,"Alpha II, LLC",599,2074 Summit Lake Drive,Tallahassee,FL,32317-7947,https://www.alphaii.com/,No,Amanda Morgan,Amanda.Morgan@Alphaii.com,608-841-1422,MIPS Accelerator,2703,6,7990,https://www.alphaii.com/mips-certification,https://www.alphaii.com/mips-certification,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.04.04.3135.NCRX.02.00.0.221223,11122,15.04.04.3135.NCRX.02.00.0.221223,12/23/2022,,,Active,Drummond Group,,NewCropRx,2136,2 20th St N 5th Floor,Birmingham,AL,35202,https://www.newcroprx.com/,No,Brian Farley,brian.farley@therapybrands.com,713-339-0241,NewCropRx,3671,2.01,8694,https://info.therapybrands.com/newcrop-real-world-testing,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.02.05.3015.Novo.01.01.1.220131,10805,15.02.05.3015.Novo.01.01.1.220131,1/31/2022,,,Active,SLI Compliance,,"NovoMedici, LLC",2016,1508 E. Skyline Drive #600,Ogden,UT,84405,https://www.novomedici.com/,No,Shalisa Bingham,sbingham@novomedici.com,385-715-1156,NovoClinical,2872,1,7257,https://www.novomedici.com/real-world-testing-documentation/,https://www.novomedici.com/real-world-testing-documentation/,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2015 Cures Update,15.04.04.3136.Sent.23.00.0.221223,11123,15.04.04.3136.Sent.23.00.0.221223,12/23/2022,,,Active,Drummond Group,,Wolters Kluwer,2137,525 Junction Rd,Madison,WI,53717,https://www.wolterskluwer.com/en/solutions/solesource/sentri7,No,Marina Zaki,marina.zaki@wolterskluwer.com,9196001466,Sentri7,3672,2023,8695,https://www.wolterskluwer.com/en/solutions/solesource/real-world-testing-plan-and-results,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.04.04.1764.DrsE.12.01.1.221213,11072,15.04.04.1764.DrsE.12.01.1.221213,12/13/2022,,,Active,Drummond Group,,"Keiser Computers, Inc.",765,"6350 N. Andrews Ave, Suite 100","Ft. Lauderdale,",FL,33309,http://www.drsdoc.com,No,Jeffrey Keiser,jkeiser@drsdoc.com,954-771-3511,Drs Enterprise,1141,12,8654,https://www.drsdoc.com/rwt.htm,https://www.drsdoc.com/rwt.htm,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2015 Cures Update,15.04.04.3013.Gees.07.02.1.221221,11104,15.04.04.3013.Gees.07.02.1.221221,12/21/2022,,,Active,Drummond Group,,MDOfficeManager,2014,"1410 S Clark Blvd, Suite# 2200",Clarksville,Indiana,47129,http://www.mdofficemanager.com,No,Dimple Shah,dimple@mdofficemanager.com,615-206-3405,GeeseMed,2859,7.1,8681,https://mdofficemanager.com/geesemedrwt/,https://mdofficemanager.com/geesemedrwt/,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2015 Cures Update,15.04.04.2390.Sunq.10.01.0.211008,10701,15.04.04.2390.Sunq.10.01.0.211008,10/8/2021,,,Active,Drummond Group,,"Clinisys, Inc.",1391,3300 E. Sunrise Dr.,Tucson,AZ,85718,https://clinisys.com,No,Carol Ross,carol.ross@clinisys.com,(520) 570-2412,Sunquest Laboratory,2237,10,8383,https://www.clinisys.com/us/en/meaningful-use-results-reporting-interface-real-world-testing,https://www.clinisys.com/us/en/meaningful-use-results-reporting-interface-real-world-testing,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.02.05.1490.FANT.01.02.1.221202,11039,15.02.05.1490.FANT.01.02.1.221202,12/2/2022,,,Active,SLI Compliance,,"FannoTek, Inc.",491,1620 Baltimore Pike #234,Chadds Ford,PA,19317,http://www.FannoTek.com,No,Frank Spina,Frank.Spina@FannoTek.com,484-440-9849,Redwood EMR,2992,5,7538,https://redwoodemr.com/chpl-docs,https://redwoodemr.com/chpl-docs,2,4,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.07.09.1632.WE01.01.02.1.230127,11224,15.07.09.1632.WE01.01.02.1.230127,1/27/2023,,,Active,Leidos,,Holy Name Medical Center,633,718 Teaneck Road,Teaneck,NJ,7666,https://www.holyname.org,Yes,Eduardo Morales,emorales@holyname.org,(201) 833-3160,WebHIS,965,1.2,8026,https://www.holyname.org/Policy/realworldtesting.aspx,https://www.holyname.org/Policy/realworldtesting.aspx,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2015 Cures Update,15.04.04.2296.Char.22.02.1.221213,11070,15.04.04.2296.Char.22.02.1.221213,12/13/2022,,,Active,Drummond Group,,"STI Computer Services, Inc.",1297,2700 Van Buren Ave,Eagleville,PA,19403,http://www.sticomputer.com,No,Swithin Chandler,schandler@sticomputer.com,610-650-9700,ChartMaker®  Medical Suite,3514,2022.1,8653,https://sticomputer.com/real-world-testing,https://sticomputer.com/real-world-testing/,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2015 Cures Update,15.04.04.2982.Care.19.00.1.210408,10607,15.04.04.2982.Care.19.00.1.210408,4/8/2021,,,Active,Drummond Group,,Carepaths Inc,1983,505 Beachland Blvd #254,Vero Beach,FL,32963,https://www.carepaths.com,No,Barrett Griffith,barrett.griffith@carepaths.com,800-357-1200,CarePaths EHR,3577,19.11,8303,https://carepaths.com/features/onc-certification/carepaths-ehr-real-world-testing-plan/,https://carepaths.com/features/onc-certification/carepaths-ehr-real-world-testing-plan/,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
2015 Cures Update,15.04.04.2931.MEDI.E6.01.1.220901,10973,15.04.04.2931.MEDI.E6.01.1.220901,9/1/2022,,,Active,Drummond Group,,"Medical Information Technology, Inc. (MEDITECH)",1932,7 Blue Hill River Road,Canton,MA,2021,https://www.meditech.com,No,John Kefalas,jkefalas@meditech.com,781-821-3000,MEDITECH 6.0 Emergency Department Management,3315,v6.08c,8567,https://home.meditech.com/en/d/regulatoryresources/pages/certification.htm,https://home.meditech.com/en/d/regulatoryresources/pages/certification.htm,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
2015 Cures Update,15.04.04.2390.Sunq.11.02.1.221202,11038,15.04.04.2390.Sunq.11.02.1.221202,12/2/2022,,,Active,Drummond Group,,"Clinisys, Inc.",1391,3300 E. Sunrise Dr.,Tucson,AZ,85718,https://clinisys.com,No,Carol Ross,carol.ross@clinisys.com,(520) 570-2412,Sunquest Laboratory,2237,v11,8627,https://www.clinisys.com/us/en/meaningful-use-results-reporting-interface-real-world-testing,https://www.clinisys.com/us/en/meaningful-use-results-reporting-interface-real-world-testing,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.04.04.2856.Cond.12.01.0.231113,11363,15.04.04.2856.Summ.12.00.0.161117,11/13/2023,,,Active,Drummond Group,,Consensus Cloud Solutions,1857,"700 South Flower Street, Suite 1500",Los Angeles,CA,90017,https://www.consensus.com,No,Matt Baker,matt.baker@consensus.com,1-323-860-9200,Conductor,2668,1.5,8874,,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.04.04.2514.Upri.31.01.1.221213,11069,15.04.04.2514.Upri.31.01.1.221213,12/13/2022,,,Active,Drummond Group,,VisionWeb,1515,"6500 River Place Blvd. Bldg. 7, Suite 250",Austin,TX,78730,http://www.startyouruprise.com/,No,Betty Barrs,bbarrs@visionweb.com,512-241-8652,Uprise,2414,3.1,7534,https://visionweb.com/wp/costs-and-limitations/,https://visionweb.com/wp/costs-and-limitations/,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
2015 Cures Update,15.04.04.3175.iTre.02.00.0.231116,11364,15.04.04.3175.iTre.02.00.0.231116,11/16/2023,,,Active,Drummond Group,,iTreatMD,2176,48 Loraine Court,San Francisco,CA,94118,https://www.itreatmd.com,Yes,George Krucik MD,george@itreatmd.com,(415) 668-0896,iTreatMD,3737,V2,8875,,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.04.04.2603.eRAD.04.01.1.221218,11085,15.04.04.2603.eRAD.04.01.1.221218,12/18/2022,,,Active,Drummond Group,,"eRAD, Inc.",1604,"201 Brookfield Parkway, Suite 160",Greenville,SC,29607,http://www.erad.com,No,David Perry,david.perry@radnet.com,902-315-2490,eRAD RIS,2526,Version 4,8665,https://erad.com/meaningful-use-certification-adherence-details/,https://erad.com/meaningful-use-certification-adherence-details/,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2015 Cures Update,15.11.09.3177.MedV.01.00.0.231121,11369,15.11.09.3177.MedV.01.00.0.231121,11/21/2023,,,Active,Leidos,,CRITERION TECH PRIVATE LIMITED,2178,404 PEARL COURT APARTMENT GOKHALE MARG NEAR INFRONT OF CRAZY BALL RESTAURANT,LUCKNOW,UTTAR PRADESH,226001,https://criteriontechnologies.com/,No,Syed Wajahat Hussain Zaidi,wajahat.husain@criteriontechnologies.com,91 7275754082,Medvantage,3739,1,8880,,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.04.04.3129.Smil.03.01.0.231117,11368,15.04.04.3129.Smil.03.01.0.231117,11/17/2023,,,Active,Drummond Group,,SmileCDR,2130,"(Corporate Headquarters) 622 College Street, Suite 401",Toronto,ON,M6G 1B4,https://www.smilecdr.com/,No,Franz Caballero,compliance@smiledigitalhealth.com,1 (877) 537 3343,Smile CDR,3660,2023,8879,https://www.smiledigitalhealth.com/cdr-real-world-test,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2015 Cures Update,15.04.04.1206.Amaz.11.07.1.231115,11365,15.04.04.1206.Amaz.11.07.1.231115,11/15/2023,,,Active,Drummond Group,,"CareTracker, Inc.",207,2429 Military Rd Suite 300,Niagara Falls,NY,14304,https://www.amazingcharts.com,No,Kim Gaglio,kgaglio@harriscomputer.com,866.382.5932 x 228137,Amazing Charts,3127,11.5,8876,https://amazingcharts.com/real-world-testing/,https://amazingcharts.com/real-world-testing/,1,1,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
2015 Cures Update,15.04.04.2998.Mdof.12.01.1.221230,11197,15.04.04.2998.Mdof.12.01.1.221230,12/30/2022,,,Active,Drummond Group,,"Eye Care Leaders, LLC",1999,"555 South Mangum Street, Suite 100",Durham,NC,27701,https://eyecareleaders.com/,No,Lora Woltz,Lora.woltz@eyecareleaders.com,(980) 290-6733,MDoffice,3687,12.1,8748,https://eyecareleaders.com/about-eye-care-leaders/onc-certification/,https://eyecareleaders.com/about-eye-care-leaders/onc-certification/,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2015 Cures Update,15.04.04.2911.enki.03.02.1.231122,11372,15.04.04.2911.enki.03.02.1.231122,11/22/2023,,,Active,Drummond Group,,"NextServices, Inc.",1912,"500 E. Eisenhower Pkwy, Suite 130",Ann Arbor,MI,48108,https://nextservices.com/,No,Vikant Shah,vshah@nextservices.com,7348002939,enki EHR,2914,3.0.2,8883,https://nextservices.com/enki-ehr-certification-details/,https://nextservices.com/enki-ehr-certification-details/,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
2015 Cures Update,15.04.04.1948.ChAR.12.00.1.181115,9741,15.04.04.1948.ChAR.12.00.1.181115,11/15/2018,,,Active,Drummond Group,,MedicalMine Inc.,949,"4141, Hacienda Drive",Pleasanton,CA,94588,https://www.charmhealth.com,No,Pramila  Srinivasan,admin@medicalmine.com,(415) 595-9447,CharmHealth EHR,3160,1.2,7537,https://www.charmhealth.com/resources/meaningful-use/real-world-testing/index.html,https://www.charmhealth.com/resources/meaningful-use/real-world-testing/index.html,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2015 Cures Update,15.04.04.1447.Elec.23.22.1.231117,11370,15.04.04.1447.Elec.23.22.1.231117,11/17/2023,,,Active,Drummond Group,,Epic Systems Corporation,448,1979 Milky Way,Verona,WI,53593,http://www.epic.com,No,Sasha TerMaat,info@epic.com,608-271-9000,Electronic Case Reporting,2915,Nov-23,8881,https://www.epic.com/content/rwt.pdf,https://www.epic.com/content/rwt.pdf,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.04.04.2795.MedI.78.02.1.231120,11371,15.04.04.2795.MedI.78.02.1.231120,11/20/2023,,,Active,Drummond Group,,MedInformatix,1796,"5777 West Century Blvd, suite 1700",Los Angeles,CA,90045,http://www.medinformatix.com,No,Chris Bruns,cbruns@medinformatix.com,310-348-7367,MedInformatix EHR,3039,7.8,8882,https://www.medinformatix.com/ONC/CuresRWTPlan.html,https://www.medinformatix.com/ONC/CuresRWTPlan.html,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
2015 Cures Update,15.04.04.2653.GHSo.01.00.1.221201,11035,15.04.04.2653.GHSo.01.00.1.221201,12/1/2022,,,Active,Drummond Group,,CREOKS GoHealth Solutions,1654,4103 S Yale Ave,Tulsa,OK,74135,http://gohealthsolutions.org,No,Josh Williams,josh.williams@creoks.org,918-382-7300,GoHealth Solutions,3658,1,8625,,,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.04.04.2806.Open.02.02.1.221222,11121,15.04.04.2806.Open.02.02.1.221222,12/22/2022,,,Active,Drummond Group,,Medsphere Systems Corporation,1807,"1220 E. 7800 S., Floor 3",Sandy,UT,84094,https://www.medsphere.com,No,Nicki Anderson,nicki.anderson@medsphere.com,760.979.6531,CareVue,3576,2.1,8302,https://www.medsphere.com/certifications/RealWorldTesting/CareVue,https://www.medsphere.com/certifications/RealWorldTesting/CareVue,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
2015 Cures Update,15.04.04.2034.Navi.07.01.1.221213,11068,15.04.04.2034.Navi.07.01.1.221213,12/13/2022,,,Active,Drummond Group,,"Navigating Cancer, Inc.",1035,"1008 Western Avenue, Suite 206",Seattle,WA,98104,http://www.navigatingcancer.com/,No,Michael Graff,info@navigatingcancer.com,800-925-4456,Navigating Care,2800,7,8652,https://www.navigatingcancer.com/requirements-incentives/,https://www.navigatingcancer.com/requirements-incentives/,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
2015 Cures Update,15.04.04.2919.Scri.03.02.0.231102,11366,15.04.04.2919.Scri.03.02.0.231102,11/2/2023,,,Active,Drummond Group,,"DAW SYSTEMS, INC.",1920,"585 Troy-Schenectady Road, Suite 2",Latham,NY,12110,http://www.dawsystems.com/,No,"Aaron Forman, CTO",support@dawsystems.com,866-755-1500,ScriptSure Cloud,3089,3,8877,https://www.dawsystems.com/realworldtestingplans.html,https://www.dawsystems.com/realworldtestingplans.html,0,0,0,0,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.05.05.3176.MSYS.01.00.0.231117,11367,15.05.05.3176.MSYS.01.00.0.231117,11/17/2023,,,Active,SLI Compliance,,"Morris Systems, Inc. d/b/a M-Systems, Inc.",2177,3900 S. Stonebridge Dr Suite 903,McKinney,TX,75071,https://www.morris-systems.com,No,Ken Morris,Ken@morris-systems.com,866-421-6797,MHS,3738,7,8878,,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.04.04.2087.Acui.02.01.1.221217,11083,15.04.04.2087.Acui.02.01.1.221217,12/17/2022,,,Active,Drummond Group,,Ocuco Limited,1088,"4299 Canada Way, Suite #100",Burnaby,BC,V5G 1H3,http://www.ocuco.com,No,Dennis Ball,dennis.ball@ocuco.com,1-866-367-2899,Acuitas activEHR,1824,Version 2,8664,https://www.myeyedata.com/RWT/,https://www.myeyedata.com/rwt,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2015 Cures Update,15.05.05.2713.DH24.04.07.0.231024,11373,15.05.05.2713.DH24.04.07.0.231024,10/24/2023,,,Active,SLI Compliance,,"Dynamic Health IT, Inc",1714,320-C Monticello Ave,New Orleans,LA,70121,https://www.dynamichealthit.com/,No,Jeff Robbins,jrobbins@dynamichealthit.com,504.309.9103,CQMsolution,3178,24,8884,https://www.dynamichealthit.com/real-world-testing,https://www.dynamichealthit.com/real-world-testing,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.02.05.1044.AVDC.01.01.1.220111,10786,15.02.05.1044.AVDC.01.01.1.220111,1/11/2022,,,Active,SLI Compliance,,Advanced Data Systems Corporation,45,15 Prospect Steet,Paramus,NJ,7652,https://www.adsc.com,No,Surya Kuchimanchi,surya@adsc.com,1-800-899-4237,MedicsCloud,88,11,7284,https://www.adsc.com/onc-certified,https://www.adsc.com/onc-certified,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2015 Cures Update,15.04.04.2981.Care.03.01.1.221229,11173,15.04.04.2981.Care.03.01.1.221229,12/29/2022,,,Active,Drummond Group,,"CareCloud Health, Inc.",1982,"5200 Blue Lagoon Dr., Suite 900",Miami,FL,33126,http://www.carecloud.com,No,Rico Lopez,elopez@carecloud.com,877-342-7517,CareCloud Charts,3151,3,8730,https://www.carecloud.com/meaningful-use-certified-ehr/,https://www.carecloud.com/meaningful-use-certified-ehr/,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2015 Cures Update,15.05.04.2814.1739.03.01.1.221230,11192,15.05.04.2814.1739.03.01.1.221230,12/30/2022,,,Active,Drummond Group,,NeoDeck Holdings,1815,2053 Ponce by Pass Suite 209,Ponce,PR,00717-1308,https://neodeckholdings.com/,No,Ricardo Pineda Then,ricardo@nd-soft.com,787-651-6154,NeoMed 3.0 / Legacy,3630,3.0.0.8,7030,https://neodeck.atlassian.net/wiki/spaces/NPS/pages/3047325701/Real+World+Testing+RWT+Plans+and+Results+Reports,https://neodeck.atlassian.net/wiki/spaces/NPS/pages/3047325701/Real+World+Testing+RWT+Plans+and+Results+Reports,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2015 Cures Update,15.04.04.2841.Rain.10.01.1.221206,11050,15.04.04.2841.Rain.10.01.1.221206,12/6/2022,,,Active,Drummond Group,,"Raintree Systems, Inc.",1842,"30650 Rancho California Road,  Ste 406 #208",Temecula,CA,92591,https://www.raintreeinc.com,No,Kaitlin Nolte,knolte@raintreeinc.com,951-252-9400 x7042,Raintree,3416,10.2.500,7844,https://www.raintreeinc.com/certified-health-it-product-certification/,https://www.raintreeinc.com/certified-health-it-product-certification/,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
2015 Cures Update,15.04.04.2814.NeoM.04.02.1.221230,11191,15.04.04.2814.NeoM.04.02.1.221230,12/30/2022,,,Active,Drummond Group,,NeoDeck Holdings,1815,2053 Ponce by Pass Suite 209,Ponce,PR,00717-1308,https://neodeckholdings.com/,No,Ricardo Pineda Then,ricardo@nd-soft.com,787-651-6154,NeoMed,1739,4,7934,https://neodeck.atlassian.net/wiki/spaces/NPS/pages/3047325701/Real+World+Testing+RWT+Plans+and+Results+Reports,https://neodeck.atlassian.net/wiki/spaces/NPS/pages/3047325701/Real+World+Testing+RWT+Plans+and+Results+Reports,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
